brand,tier,product_id,handle,title,product_type,bucket,category_basis,q_structured,q_body_only
Essence,drugstore,7460523540546,lash-princess-curl-mascara-3-pack,lash princess curl mascara 3 pack,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7460533534786,bye-bye-panda-eyes-smudge-proof-volumizing-and-defining-mascara-3-pack,bye bye panda eyes! smudge-proof volumizing and defining mascara 3 pack,,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,7460520394818,lash-princess-false-lash-effect-mascara-waterproof-3-pack,lash princess false lash effect mascara waterproof 3 pack,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7426663186498,its-bubble-gum-fun-bouncy-blush,it's Bubble Gum fun bouncy blush,blush,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Essence,drugstore,7426710077506,its-bubble-gum-fun-shiny-lipgloss,it's Bubble Gum fun shiny lipgloss,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,6737952899138,cranberry-lip-oil-01,CRANBERRY LIP OIL,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7420294103106,juicy-melon-tinted-lip-cheek-balm,JUICY MELON tinted lip & cheek balm,lip,unclassified,no §7 rule matched,False,False
Essence,drugstore,7420271493186,quick-wing-stamp-eyeliner,Quick Wing! stamp eyeliner,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,7420245737538,correct-conceal-under-eye-brightening-concealer,CORRECT & CONCEAL under eye brightening concealer,face,concealer,concealer <- 'concealer' in product_type|title,False,False
Essence,drugstore,7420242526274,correct-conceal-anti-redness-concealer,CORRECT & CONCEAL anti redness concealer,face,concealer,concealer <- 'concealer' in product_type|title,False,False
Essence,drugstore,7420220801090,contouring-duo-stick,CONTOURING duo stick,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7386168164418,baby-got-bronze-liquid-bronzer,BABY GOT BRONZE liquid bronzer,face,bronzer,bronzer <- 'bronzer' in product_type|title,False,False
Essence,drugstore,7386198179906,lash-princess-liquid-liner,Lash PRINCESS LIQUID LINER,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7386234454082,i-love-extreme-blue-crazy-volume-mascara,I LOVE EXTREME BLUE crazy volume mascara,mascara,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,7386340720706,call-me-queen-dramatic-false-lash-effect-mascara-waterproof,call me Queen dramatic false lash effect mascara waterproof,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7386358284354,fix-last-instant-matte-make-up-fixing-spray,fix & LAST instant MATTE MAKE-UP FIXING SPRAY,face,setting_spray,setting_spray <- 'fixing spray' in product_type|title,False,False
Essence,drugstore,7386369491010,fix-last-keep-it-perfect-make-up-fixing-spray,fix & LAST keep it PERFECT MAKE-UP FIXING SPRAY,face,setting_spray,setting_spray <- 'fixing spray' in product_type|title,False,False
Essence,drugstore,7386371981378,lash-princess-waterproof-eye-make-up-remover,Lash PRINCESS waterproof eye make-up remover,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7386390364226,flawless-skin-trio-loose-setting-powder,FLAWLESS SKIN trio loose setting powder,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7386904920130,prime-like-a-pro-eyeshadow-base,PRIME LIKE A PRO EYESHADOW BASE,eye,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Essence,drugstore,7386397442114,fix-it-like-a-pro-transparent-brow-fixing-gel,FIX IT LIKE A PRO TRANSPARENT BROW FIXING GEL,brows,brow,brow <- 'brow' in product_type|title,False,False
Essence,drugstore,7387283259458,pout-protector-spf-20-lip-balm,pout PROTECTOR SPF 20 LIP BALM,lips,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
Essence,drugstore,7387285291074,the-super-peptide-glossy-lip-treatment,the super peptide glossy lip treatment,lips,unclassified,no §7 rule matched,False,False
Essence,drugstore,7387300855874,drop-of-sunshine-bronzing-drops,DROP OF sunshine BRONZING DROPS,face,bronzer,bronzer <- 'bronzing' in product_type|title,False,False
Essence,drugstore,7397208260674,fix-last-18h-long-lasting-make-up-fixing-spray,fix & LAST 18h LONG-LASTING MAKE-UP FIXING SPRAY,face,setting_spray,setting_spray <- 'fixing spray' in product_type|title,False,False
Essence,drugstore,7354909982786,essence-juicy-bomb-glossy-butter-balm,JUICY BOMB glossy butter balm,lips,unclassified,no §7 rule matched,False,False
Essence,drugstore,7251798720578,blush-highlighter-brush,blush & highlighter brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7274636640322,all-about-matt-face-set,all about matt! face set,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7238623756354,all-eye-need-eye-set,all eye need EYE SET,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7278530166850,lash-curler,lash curler,tools,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7255775412290,eyeshadow-brush-3,eyeshadow brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7255711055938,eyeliner-brush,eyeliner brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7262012637250,meta-glow-multi-reflective-lipgloss,META GLOW MULTI-REFLECTIVE LIPGLOSS,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7255668785218,brow-brush-1,brow lifting gel set,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7262169071682,stay-play-gel-eyeliner-pot,STAY & PLAY GEL EYELINER POT,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,7263232524354,the-super-balm-glossy-lip-treatment,the super balm glossy lip treatment,lips,unclassified,no §7 rule matched,False,False
Essence,drugstore,7261930192962,make-up-baking-sponge,make up & baking sponge,tools,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7261946216514,make-up-buffer-brush-1,make up buffer brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7262028038210,pencil-brush,pencil brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7262055006274,powder-brush,powder brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7255692378178,brow-spoolie,brow spoolie,tools,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7254147432514,brow-brush,brow brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7251794821186,blending-brush,blending brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7254168272962,baby-got-blush-liquid-blush,BABY GOT BLUSH liquid blush,face,liquid_blush,liquid_blush <- 'liquid blush' in product_type|title,False,False
Essence,drugstore,7251644481602,all-in-one-blending-brush,all in one blending brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7262178148418,the-slim-stick,THE slim STICK,lips,unclassified,no §7 rule matched,False,False
Essence,drugstore,7255704862786,call-me-queen-dramatic-false-lash-effect-mascara,call me Queen dramatic false lash effect mascara,mascara,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7101360373826,jelly-grip-hydrating-primer,Jelly Grip Hydrating Primer,primer,primer,primer <- 'primer' in product_type|title,False,False
Essence,drugstore,7048316649538,copy-of-hydra-kiss-lip-oil,Hydra Kiss Lip Oil,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,6988887195714,juicy-bomb-shiny-lipgloss,JUICY BOMB Shiny Lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7045298028610,brow-former,Brow Former,eye,brow,brow <- 'brow' in product_type|title,False,False
Essence,drugstore,6988635799618,bright-eyes-under-eye-stick,Bright Eyes! Under Eye Stick,eye,unclassified,no §7 rule matched,False,False
Essence,drugstore,7002172293186,hello-good-stuff-pore-minimizing-serum,"Hello, Good Stuff! Pore Minimizing Serum",face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7002050723906,wow-what-a-brow-pen-waterproof,Wow What A Brow Pen Waterproof,,brow,brow <- 'brow' in product_type|title,False,False
Essence,drugstore,6988894470210,eyeliner-pen-extra-longlasting,Eyeliner Pen Extra Longlasting,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,6988891193410,super-fine-liner-pen,Super Fine Liner Pen,eye,out_of_scope,out of scope <- 'liner' (not a §7 category),False,False
Essence,drugstore,6988886409282,dip-eyeliner,Dip Eyeliner,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,7016444461122,curl-fixing-lash-base,Curl Fixing Lash Base,mascara,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7016389574722,lash-without-limits-brown-extreme-lengthening-volume-mascara,Lash Without Limits Brown Extreme Lengthening & Volume Mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,6977253539906,lash-without-limits-extreme-lengthening-volume-mascara,Lash Without Limits Extreme Lengthening & Volume Mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,6977232732226,lash-princess-mascara-primer-extra-length-volume,Lash Princess Mascara Primer Extra Length & Volume,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7043166994498,brighten-up-banana-powder-1,BRIGHTEN UP! banana powder,face,pressed_powder,pressed_powder <- 'powder' in product_type|title,False,False
Essence,drugstore,6977241677890,lash-princess-false-lash-effect-mascara-black-brown,Lash Princess False Lash Effect Mascara Black Brown,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,6686969462850,long-lasting-eye-pencil,long lasting eye pencil,eye,unclassified,no §7 rule matched,False,False
Essence,drugstore,6670858780738,eyebrow-designer,eyebrow designer,eye,brow,brow <- 'eyebrow' in product_type|title,False,False
Essence,drugstore,6921806807106,super-fine-brush-liner-waterproof,Super Fine Brush Liner Waterproof,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,4318037377090,what-the-fake-volumizing-lengthening-mascara,what the fake! volumizing & lengthening mascara,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,1900495437890,volume-booster-lash-primer,volume booster lash primer,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,2006664085570,volume-stylist-18hr-lash-extension-mascara,Volume Stylist 18h Lash Extension Mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,1900497174594,superfine-eyeliner-pen-waterproof,superfine eyeliner pen waterproof,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,1900497240130,super-precise-eyeliner,super precise eyeliner,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,1900497961026,pure-nude-sunlighter,pure nude sunlighter,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,1900494520386,make-me-brow-eyebrow-gel-mascara,make me brow eyebrow gel mascara,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,1900494094402,lash-brow-gel-mascara,lash & brow gel mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,1900494782530,kajal-pencil,kajal pencil,eye,out_of_scope,out of scope <- 'kajal' (not a §7 category),False,False
Essence,drugstore,6748750184514,hello-good-stuff-glow-serum-primer,"Hello, Good Stuff! Glow Serum Primer",face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,1900496519234,eyeliner-pen-waterproof,eyeliner pen waterproof,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,6684689432642,double-trouble-mascara-extra-black,DOUBLE TROUBLE MASCARA,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,6740731854914,another-volume-mascara-just-better,Another Volume Mascara… Just Better!,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,1900499107906,all-about-matt-fixing-compact-powder,all about matt! fixing compact powder,face,pressed_powder,pressed_powder <- 'compact powder' in product_type|title,False,False
Essence,drugstore,6874362314818,8h-matte-comfort-lipliner,8H Matte Comfort Lipliner,lip,lip_liner,lip_liner <- 'lipliner' in product_type|title,False,False
Essence,drugstore,6921772924994,stay-play-gel-eyeliner,Stay & Play Gel Eyeliner,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,1900494225474,duo-sharpener,duo sharpener,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,6879821627458,baby-got-bronze,Baby Got Bronze,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,6874903969858,i-love-extreme-crazy-volume-waterproof-mascara,I Love Extreme Crazy Volume Waterproof Mascara,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,6874107412546,baby-got-blush,Baby Got Blush,face,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Essence,drugstore,6874874576962,what-a-tint-lip-cheek-tint,What A Tint! Lip & Cheek Tint,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,1900494979138,i-love-extreme-volume-mascara-waterproof,i love extreme volume mascara waterproof,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,1900495011906,i-love-extreme-volume-mascara-1,i love extreme volume mascara,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,6683394900034,extreme-shine-volume-lipgloss,extreme shine lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,6681345097794,hello-good-stuff-hydrate-plump-face-serum,"HELLO, GOOD STUFF! HYDRATE & PLUMP FACE SERUM",face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,4585784606786,24ever-ink-liner-1,24ever ink liner,eye,out_of_scope,out of scope <- 'liner' (not a §7 category),False,False
Essence,drugstore,6584935809090,lash-princess-curl-mascara,lash princess curl mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,4595150848066,bye-bye-panda-eyes-smudge-proof-volumizing-and-defining-mascara,bye bye panda eyes! smudge-proof volumizing and defining mascara,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,1902054277186,lash-princess-false-lash-effect-mascara-waterproof,lash princess false lash effect mascara waterproof,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,1900495732802,pure-nude-highlighter,pure nude highlighter,face,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Essence,drugstore,1900494585922,lash-princess-sculpted-volume-mascara,lash princess sculpted volume mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,1900494159938,lash-princess-volume-mascara,lash princess volume mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,1900494127170,lash-princess-false-lash-mascara,lash princess false lash mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
